id,symbol,date,zero_balance_addresses_all_time,unique_addresses_all_time,new_addresses,active_addresses,total_addresses_all_time,transaction_count,transaction_count_all_time,large_transaction_count,average_transaction_value,block_height,hashrate,difficulty,block_time,block_size,current_supply
1182,BTC,2014-05-25,33861491,36811782,81714,187261,36811782,57566,39476266,921,14.6112292627285,302633,85155.9231078429,10455720138.4848,527.35,219349,12815839.8023119
1182,BTC,2014-05-26,33948368,36902200,90418,170984,36902200,67007,39543273,759,11.3534201848771,302791,82293.2889790904,10455720138.4848,545.694267515924,249870,12819789.8023119
1182,BTC,2014-05-27,34043139,37000906,98706,179094,37000906,68524,39611797,1063,13.8902756617439,302927,70364.2350898853,10455720138.4848,638.207407407407,296760,12823189.8023119
1182,BTC,2014-05-28,34147807,37107326,106420,184291,37107326,72338,39684135,1106,12.0169529041854,303096,88305.4014930031,10455720138.4848,508.541666666667,249080,12827414.8023119
1182,BTC,2014-05-29,34238721,37201358,94032,171725,37201358,65362,39749497,825,10.0932352914297,303237,73136.6958322158,10455720138.4848,614.014285714286,271797,12830939.8023119
1182,BTC,2014-05-30,34311158,37278795,77437,152353,37278795,65127,39814624,984,14.2754580454581,303404,86647.6587408655,10455720138.4848,518.271084337349,220130,12835114.8023119
1182,BTC,2014-05-31,34383016,37353084,74289,146489,37353084,52172,39866796,831,11.2729080704573,303551,76459.6910021512,10455720138.4848,587.328767123288,208395,12838789.8023119
1182,BTC,2014-06-01,34458991,37438133,85049,191158,37438133,55222,39922018,1036,13.4493106901353,303726,90990.5540944425,10455720138.4848,493.534482758621,205033,12843164.8023119
1182,BTC,2014-06-02,34549876,37531876,93743,175331,37531876,64434,39986452,1001,14.7792543223208,303919,100616.612812911,10455720138.4848,446.317708333333,199626,12847989.8023119
1182,BTC,2014-06-03,34650413,37637148,105272,187099,37637148,69695,40056147,1116,13.0138326406718,304098,92406.5563901672,10455720138.4848,485.971751412429,234821,12852439.8023119
1182,BTC,2014-06-04,34736803,37731423,94275,171277,37731423,65054,40121201,1134,15.9005517495527,304278,93746.0793176662,10455720138.4848,479.027777777778,204431,12856964.8023119
1182,BTC,2014-06-05,34835948,37831585,100162,183223,37831585,66945,40188146,1114,14.2019626760203,304430,81393.1211757807,10584091695.5657,558.503311258278,262957,12860764.8023119
1182,BTC,2014-06-06,34930638,37922743,91158,174192,37922743,62342,40250488,797,16.8334946341763,304569,82053.8002821689,11756551916.904,615.376811594203,273251,12864239.8023119
1182,BTC,2014-06-07,34999421,37996862,74119,140292,37996862,51210,40301698,721,11.8442723073339,304724,91208.5592041804,11756551916.904,553.610389610389,184429,12868114.8023119
1182,BTC,2014-06-08,35063005,38068274,71412,173346,38068274,48308,40350006,693,15.9888871886257,304860,80371.28821048,11756551916.904,628.259259259259,228370,12871514.8023119
1182,BTC,2014-06-09,35150282,38154302,86028,166162,38154302,59875,40409881,388,6.50311762906655,305016,90820.7729473221,11756551916.904,555.974193548387,232621,12875414.8023119
1182,BTC,2014-06-10,35244862,38242875,88573,178913,38242875,63316,40473197,728,9.40356051394103,305183,97985.8667041552,11756551916.904,515.319277108434,239050,12879589.8023119
1182,BTC,2014-06-11,35335501,38334399,91524,173921,38334399,62827,40536024,799,8.49785777363602,305329,85214.5119825435,11756551916.904,592.551724137931,251775,12883239.8023119
1182,BTC,2014-06-12,35425241,38425410,91011,175286,38425410,64744,40600768,867,17.1668043515615,305501,100365.861042168,11756551916.904,503.099415204679,230417,12887539.8023119
1182,BTC,2014-06-13,35516639,38515997,90587,173779,38515997,64739,40665507,860,11.532948103157,305664,95150.9145329856,11756551916.904,530.672839506172,231058,12891614.8023119
1182,BTC,2014-06-14,35591685,38592765,76768,149472,38592765,53596,40719103,726,8.59458379855064,305842,103554.046154294,11756551916.904,487.610169491525,175539,12896064.8023119
1182,BTC,2014-06-15,35648372,38661511,68746,176498,38661511,53916,40773019,600,8.29097873144206,306032,113324.155812055,11756551916.904,445.571428571429,171801,12900814.8023119
1182,BTC,2014-06-16,35743137,38756567,95056,177681,38756567,68262,40841281,784,10.8590513242917,306220,111968.067749783,11756551916.904,450.967914438503,216450,12905514.8023119
1182,BTC,2014-06-17,35837124,38857783,101216,185057,38857783,70077,40911358,813,6.89864793556103,306404,107375.380241231,11756551916.904,470.256830601093,214619,12910114.8023119
1182,BTC,2014-06-18,35923108,38948101,90318,168037,38948101,63888,40975246,725,8.60395714275404,306562,103824.608636811,13171043650.3748,544.853503184714,234856,12914064.8023119
1182,BTC,2014-06-19,36001519,39027247,79146,158754,39027247,62454,41037700,922,11.5857505352551,306729,112050.322290618,13462580114.5253,516.030120481928,226365,12918239.8023119
1182,BTC,2014-06-20,36077275,39108405,81158,155275,39108405,57381,41095081,818,9.81416298744166,306915,125386.207598676,13462580114.5253,461.145945945946,178434,12922889.8023119
1182,BTC,2014-06-21,36154459,39187700,79295,153731,39187700,51173,41146254,636,9.02677284400172,307101,125264.337990026,13462580114.5253,461.594594594595,168137,12927539.8023119
1182,BTC,2014-06-22,36218644,39263419,75719,184083,39263419,50104,41196358,747,10.5389624557435,307281,122964.204949309,13462580114.5253,470.22905027933,176881,12932039.8023119
1182,BTC,2014-06-23,36295885,39342485,79066,163327,39342485,60216,41256574,775,10.3524660425477,307457,118061.940442923,13462580114.5253,489.754285714285,204360,12936439.8023119
1182,BTC,2014-06-24,36388798,39435978,93493,175687,39435978,64883,41321457,750,13.5995791661048,307645,126603.721389633,13462580114.5253,456.711229946524,202052,12941139.8023119
1182,BTC,2014-06-25,36480271,39531658,95680,175370,39531658,64397,41385854,623,7.81575306441822,307832,125459.555591497,13462580114.5253,460.876344086022,203568,12945814.8023119
1182,BTC,2014-06-26,36561317,39617278,85620,159179,39617278,61432,41447286,557,8.35600747131755,308003,114791.872275876,13462580114.5253,503.705882352941,205764,12950089.8023119
1182,BTC,2014-06-27,36649574,39709090,91812,167889,39709090,62966,41510252,577,7.7440848391065,308200,131932.280524873,13462580114.5253,438.265306122449,184046,12955014.8023119
1182,BTC,2014-06-28,36721628,39781404,72314,143713,39781404,54392,41564644,526,6.23300432345952,308382,121638.591538856,13462580114.5253,475.353591160221,178338,12959564.8023119
1182,BTC,2014-06-29,36778280,39848335,66931,173601,39848335,49094,41613738,411,7.18726448984703,308539,126114.308698986,15429083780.8342,525.455128205128,196855,12963489.8023119
1182,BTC,2014-06-30,36870186,39944222,95887,182775,39944222,70231,41683969,848,9.77180657468739,308671,111335.652866955,16818461371.1611,648.801526717557,325750,12966789.8023119
1182,BTC,2014-07-01,36970598,40045791,101569,186234,40045791,69443,41753412,1098,12.8386130540669,308804,113518.493787479,16818461371.1611,636.325757575758,329402,12970114.8023119
1182,BTC,2014-07-02,37066758,40143866,98075,182040,40143866,66728,41820140,1166,14.1470039520972,308941,115395.027215204,16818461371.1611,625.977941176471,291681,12973539.8023119
1182,BTC,2014-07-03,37145775,40227767,83901,161269,40227767,62849,41882989,899,9.62439282322821,309080,117536.573499055,16818461371.1611,614.572463768116,267267,12977014.8023119
1182,BTC,2014-07-04,37208888,40297777,70010,144728,40297777,59494,41942483,640,6.55419011164252,309246,140108.294036525,16818461371.1611,515.563636363637,197773,12981164.8023119
1182,BTC,2014-07-05,37261708,40358321,60544,128226,40358321,49954,41992437,707,8.44667933419246,309398,128554.291551671,16818461371.1611,561.900662251655,184142,12984964.8023119
1182,BTC,2014-07-06,37325585,40435597,77276,183781,40435597,52139,42044576,536,7.16747006272119,309540,118814.070432706,16818461371.1611,607.964539007092,232487,12988514.8023119
1182,BTC,2014-07-07,37412875,40529523,93926,185975,40529523,64686,42109262,666,7.27077900054061,309690,127481.125837024,16818461371.1611,566.630872483222,254280,12992264.8023119
1182,BTC,2014-07-08,37522494,40642015,112492,214025,40642015,70117,42179379,397,5.2609773270177,309840,126201.59106243,16818461371.1611,572.375838926175,285394,12996014.8023119
1182,BTC,2014-07-09,37616684,40741921,99906,184688,40741921,68518,42247897,534,6.82130344237748,310006,139725.587708223,16818461371.1611,516.975757575758,256588,13000164.8023119
1182,BTC,2014-07-10,37711157,40839899,97978,171201,40839899,64605,42312502,703,8.01246070433976,310155,127075.583337614,16818461371.1611,568.439189189189,253822,13003889.8023119
1182,BTC,2014-07-11,37803549,40934708,94809,170509,40934708,59077,42371579,535,7.17255950198961,310311,130326.911203787,16818461371.1611,554.258064516129,233474,13007789.8023119
1182,BTC,2014-07-12,37866187,41005268,70560,153835,41005268,53454,42425033,597,8.78080468271673,310468,131458.553377835,16834953587.9556,550.025641025641,193903,13011714.8023119
1182,BTC,2014-07-13,37936638,41086033,80765,188417,41086033,52417,42477450,663,9.20704745833146,310628,138396.233499359,17336316978.5078,538.012578616352,212885,13015714.8023119
1182,BTC,2014-07-14,38015921,41171105,85072,162448,41171105,62761,42540211,688,8.10583334525247,310763,116396.343176325,17336316978.5078,639.701492537314,263035,13019089.8023119
1182,BTC,2014-07-15,38111258,41271354,100249,179159,41271354,72316,42612527,832,7.8106066435515,310922,138521.688516447,17336316978.5078,537.525316455696,258661,13023064.8023119
1182,BTC,2014-07-16,38195165,41362473,91119,167301,41362473,65571,42678098,857,9.1886540769424,311066,124119.89004111,17336316978.5078,599.895104895105,259492,13026664.8023119
1182,BTC,2014-07-17,38287496,41456389,93916,175156,41456389,66233,42744331,683,7.06619432762324,311238,149045.083778413,17336316978.5078,499.573099415204,226245,13030964.8023119
1182,BTC,2014-07-18,38380853,41547013,90624,170514,41547013,64062,42808393,717,8.03011491789376,311410,147840.581168079,17336316978.5078,503.643274853801,224514,13035264.8023119
1182,BTC,2014-07-19,38458106,41630911,83898,151927,41630911,59553,42867946,285,5.17351798515323,311587,151882.999283946,17336316978.5078,490.238636363637,191394,13039689.8023119
1182,BTC,2014-07-20,38523142,41710738,79827,187545,41710738,52001,42919947,355,5.45954633874733,311742,134878.231208495,17336316978.5078,552.045454545455,214038,13043564.8023119
1182,BTC,2014-07-21,38605140,41792293,81555,164110,41792293,64190,42984137,417,6.98653352132326,311897,135376.647849994,17336316978.5078,550.012987012987,243837,13047439.8023119
1182,BTC,2014-07-22,38691546,41881436,89143,166622,41881436,66858,43050995,346,5.7600463210108,312039,122545.369995624,17336316978.5078,607.602836879433,271551,13050989.8023119
1182,BTC,2014-07-23,38786687,41981959,100523,176845,41981959,66883,43117878,369,6.19963817450085,312185,125669.785316233,17336316978.5078,592.496551724138,260616,13054639.8023119
1182,BTC,2014-07-24,38877941,42075266,93307,177647,42075266,66276,43184154,575,8.10220407835763,312328,122910.917460689,17336316978.5078,605.795774647887,270031,13058214.8023119
1182,BTC,2014-07-25,38970505,42171602,96336,176905,42171602,61498,43245652,632,8.06228982421282,312491,140741.904568069,17439393634.6896,532.191358024691,230668,13062289.8023119
1182,BTC,2014-07-26,39038453,42244006,72404,138529,42244006,56333,43301985,286,5.48942819861715,312625,127053.142807198,18736441558.3102,633.375939849624,228282,13065639.8023119
1182,BTC,2014-07-27,39099552,42313851,69845,183909,42313851,51991,43353976,210,5.03055364949607,312778,144876.823934032,18736441558.3102,555.453947368421,218658,13069464.8023119
1182,BTC,2014-07-28,39190501,42407895,94044,174474,42407895,64744,43418720,582,7.56745767747838,312928,139039.949867427,18736441558.3102,578.771812080537,254153,13073214.8023119
1182,BTC,2014-07-29,39276565,42498999,91104,166270,42498999,61607,43480327,560,8.03610306417209,313077,142173.997289972,18736441558.3102,566.013513513513,241562,13076939.8023119
1182,BTC,2014-07-30,39376768,42602601,103602,182612,42602601,66153,43546480,432,6.35931022916587,313249,161342.97551756,18736441558.3102,498.766081871345,230701,13081239.8023119
1182,BTC,2014-07-31,39474830,42696900,94299,180431,42696900,69761,43616241,424,6.12819372571637,313403,145246.764954496,18736441558.3102,554.039215686275,265432,13085089.8023119
1182,BTC,2014-08-01,39563800,42791362,94462,174628,42791362,67915,43684156,423,6.85952382682544,313560,147725.288101575,18736441558.3102,544.74358974359,243288,13089014.8023119
1182,BTC,2014-08-02,39634762,42865755,74393,142057,42865755,54989,43739145,282,7.080527448178,313723,153376.347462733,18736441558.3102,524.672839506173,190202,13093089.8023119
1182,BTC,2014-08-03,39686677,42928330,62575,171180,42928330,53621,43792766,405,7.85559906242237,313877,145722.950038025,18736441558.3102,552.228758169935,198484,13096939.8023119
1182,BTC,2014-08-04,39771883,43005814,77484,175599,43005814,67847,43860613,360,6.32049501857783,314005,119968.485068699,18736441558.3102,670.779527559055,301305,13100139.8023119
1182,BTC,2014-08-05,39877083,43117995,112181,199364,43117995,72823,43933436,393,8.50000910105763,314140,130858.964378816,18736441558.3102,614.955223880597,323926,13103514.8023119
1182,BTC,2014-08-06,39987726,43231987,113992,204290,43231987,80402,44013838,443,5.78911225677334,314304,151927.931350711,18736441558.3102,529.674846625767,287597,13107614.8023119
1182,BTC,2014-08-07,40082354,43327196,95209,179568,43327196,69913,44083751,339,6.20622253746285,314464,149894.122539343,18736441558.3102,536.861635220126,249787,13111614.8023119
1182,BTC,2014-08-08,40177175,43425241,98045,173912,43425241,68297,44152048,323,4.96125917663909,314626,152800.731568903,19534776726.3349,549.089171974522,252674,13115564.8023119
1182,BTC,2014-08-09,40253364,43506294,81053,151357,43506294,60599,44212647,291,5.98169003750144,314804,179727.803766614,19729645940.5771,471.480662983425,191162,13120114.8023119
1182,BTC,2014-08-10,40326447,43586136,79842,199447,43586136,57913,44270560,374,6.27030327195794,314981,175645.931496697,19729645940.5771,482.4375,206576,13124539.8023119
1182,BTC,2014-08-11,40430143,43694536,108400,196074,43694536,75575,44346135,559,7.39752417879987,315163,180332.165238152,19729645940.5771,469.900552486188,247431,13129089.8023119
1182,BTC,2014-08-12,40536960,43807614,113078,200288,43807614,76982,44423117,707,9.58441419268491,315337,170297.339140408,19729645940.5771,497.589595375723,256543,13133439.8023119
1182,BTC,2014-08-13,40644948,43920402,112788,197243,43920402,75738,44498855,693,9.35377525249584,315482,142673.55549198,19729645940.5771,593.930555555556,316760,13137064.8023119
1182,BTC,2014-08-14,40750328,44025845,105443,198105,44025845,79082,44577937,505,9.44919792534028,315662,178564.188000264,19729645940.5771,474.553072625698,259322,13141564.8023119
1182,BTC,2014-08-15,40852473,44126601,100756,194486,44126601,73193,44651130,501,10.5404071768923,315827,162986.714226656,19729645940.5771,519.908536585366,258699,13145689.8023119
1182,BTC,2014-08-16,40951856,44225626,99025,182932,44225626,67974,44719104,500,9.91536183524142,315985,156205.836630708,19729645940.5771,542.477707006369,310691,13149639.8023119
1182,BTC,2014-08-17,41018843,44306911,81285,200734,44306911,60223,44779327,453,8.33961039170251,316155,166799.677470625,19729645940.5771,508.023668639053,212323,13153889.8023119
1182,BTC,2014-08-18,41117401,44411400,104489,194400,44411400,72758,44852085,932,13.972717096744,316353,198821.160323221,19729645940.5771,426.203045685279,210609,13158839.8023119
1182,BTC,2014-08-19,41220452,44519156,107756,187539,44519156,74740,44926825,466,8.44796749670511,316539,189340.974270562,20349111933.8585,461.594594594595,221730,13163489.8023119
1182,BTC,2014-08-20,41320070,44627892,108736,187324,44627892,73842,45000667,448,7.63812662409333,316708,199638.313152351,23844670038.8033,512.988095238096,243004,13167714.8023119
1182,BTC,2014-08-21,41418594,44733968,106076,193876,44733968,73164,45073831,521,10.523218772259,316873,195227.078519297,23844670038.8033,524.579268292683,251583,13171839.8023119
1182,BTC,2014-08-22,41513820,44834278,100310,182565,44834278,66998,45140829,582,47.3849260935649,317030,185965.361053301,23844670038.8033,550.705128205128,247983,13175764.8023119
1182,BTC,2014-08-23,41591398,44915731,81453,150754,44915731,57593,45198422,336,12.2339687112878,317192,192591.598917127,23844670038.8033,531.757763975155,195526,13179814.8023119
1182,BTC,2014-08-24,41665378,44999674,83943,206426,44999674,56695,45255117,241,7.32997147699585,317338,173015.546145042,23844670038.8033,591.924137931034,242154,13183464.8023119
1182,BTC,2014-08-25,41760636,45098036,98362,180475,45098036,69894,45325011,309,13.6201067903372,317475,162941.103757387,23844670038.8033,628.52205882353,290531,13186889.8023119
1182,BTC,2014-08-26,41860867,45204992,106956,190296,45204992,72660,45397671,461,24.6145561475933,317648,205923.211279951,23844670038.8033,497.331395348837,244666,13191214.8023119
1182,BTC,2014-08-27,41963763,45307481,102489,188465,45307481,74581,45472252,473,19.2990587010568,317817,200298.366715127,23844670038.8033,511.297619047619,253810,13195439.8023119
1182,BTC,2014-08-28,42053907,45406004,98523,193290,45406004,68628,45540880,384,10.6850617285445,317990,207906.490600156,23844670038.8033,492.587209302326,224507,13199764.8023119
1182,BTC,2014-08-29,42140167,45495213,89209,166081,45495213,68614,45609494,328,8.65412778894351,318160,201916.086448389,23844670038.8033,507.201183431952,211672,13204014.8023119
1182,BTC,2014-08-30,42217434,45575638,80425,166245,45575638,61214,45670708,258,9.76841176417503,318342,215416.456921597,23844670038.8033,475.414364640884,186332,13208564.8023119
1182,BTC,2014-08-31,42283545,45653525,77887,191466,45653525,57755,45728463,270,8.93024323055909,318530,228595.488548295,23901860903.6457,449.080213903743,179603,13213264.8023119
1182,BTC,2014-09-01,42362622,45745424,91899,191812,45745424,70383,45798846,442,10.0602095984802,318666,185597.740834869,27428630902.2579,634.733333333333,296362,13216664.8023119
1182,BTC,2014-09-02,42462607,45843977,98553,189218,45843977,71909,45870755,367,7.98600328657567,318813,201891.499367204,27428630902.2579,583.506849315069,282462,13220339.8023119
1182,BTC,2014-09-03,42552352,45938121,94144,172519,45938121,71868,45942623,456,6.98963916328672,318982,231910.618859555,27428630902.2579,507.97619047619,238546,13224564.8023119
1182,BTC,2014-09-04,42647162,46040118,101997,179428,46040118,70810,46013433,289,6.38290906805352,319140,215830.704760924,27428630902.2579,545.821656050955,249913,13228514.8023119
1182,BTC,2014-09-05,42741431,46141771,101653,184257,46141771,68038,46081471,365,7.26143516728931,319285,198102.700727443,27428630902.2579,594.666666666667,272765,13232139.8023119
1182,BTC,2014-09-06,42815856,46224164,82393,156338,46224164,63369,46144840,178,4.99196097264577,319464,247477.965119045,27428630902.2579,476.022471910112,195681,13236614.8023119
1182,BTC,2014-09-07,42880922,46315764,91600,234710,46315764,60352,46205192,236,6.16934064089177,319619,211632.4622706,27428630902.2579,556.64935064935,252389,13240489.8023119
1182,BTC,2014-09-08,42981188,46421139,105375,193169,46421139,75766,46280958,334,6.62687660757543,319763,196238.865350261,27428630902.2579,600.314685314685,296770,13244089.8023119
1182,BTC,2014-09-09,43123676,46538507,117368,233740,46538507,81812,46362770,313,6.39497224145394,319909,198186.976927621,27428630902.2579,594.413793103448,352552,13247739.8023119
1182,BTC,2014-09-10,43268625,46644810,106303,229163,46644810,72558,46435328,290,6.51110126532994,320066,215431.403899883,27428630902.2579,546.833333333333,307048,13251664.8023119
1182,BTC,2014-09-11,43356976,46741074,96264,174041,46741074,66026,46501354,272,6.80725737035622,320236,239683.344001898,27428630902.2579,491.502958579882,216341,13255914.8023119
1182,BTC,2014-09-12,43447536,46839951,98877,168356,46839951,68384,46569738,294,6.75595409417027,320390,209296.269339576,27428630902.2579,562.862745098039,242384,13259764.8023119
1182,BTC,2014-09-13,43524221,46924257,84306,154127,46924257,61246,46630984,208,5.38354019516099,320571,254034.397272125,27800072129.9369,470.016666666667,181349,13264289.8023119
1182,BTC,2014-09-14,43603034,47022943,98686,238646,47022943,67655,46698639,203,5.4789611495208,320729,235199.346709432,29829733124.0404,544.71974522293,274821,13268239.8023119
1182,BTC,2014-09-15,43703989,47126172,103229,192914,47126172,78666,46777305,324,5.89681707076971,320887,233354.795757827,29829733124.0404,549.025477707006,289002,13272189.8023119
1182,BTC,2014-09-16,43822543,47250276,124104,220235,47250276,87234,46864539,195,4.98413185110668,321058,254454.276496845,29829733124.0404,503.5,296312,13276464.8023119
1182,BTC,2014-09-17,43926589,47358764,108488,193684,47358764,80305,46944844,310,5.94447456075612,321244,280447.9698037,29829733124.0404,456.832432432433,240645,13281114.8023119
1182,BTC,2014-09-18,44027215,47466894,108130,193289,47466894,77364,47022208,543,9.10099775471279,321423,265894.290606839,29829733124.0404,481.837078651685,236702,13285589.8023119
1182,BTC,2014-09-19,44115931,47561459,94565,170472,47561459,69437,47091645,342,10.2136782223273,321594,254382.950008146,29829733124.0404,503.641176470588,221352,13289864.8023119
1182,BTC,2014-09-20,44200057,47646967,85508,169045,47646967,63482,47155127,420,11.8840327132151,321770,264499.946179226,29829733124.0404,484.377142857143,208401,13294264.8023119
1182,BTC,2014-09-21,44252660,47715874,68907,204150,47715874,59800,47214927,423,13.4093000429686,321934,245502.623928551,29829733124.0404,521.858895705521,217996,13298364.8023119
1182,BTC,2014-09-22,44357732,47821732,105858,205313,47821732,73289,47288216,289,7.36178980338318,322102,248408.361822096,29829733124.0404,515.754491017964,260388,13302564.8023119
1182,BTC,2014-09-23,44471023,47931569,109837,199235,47931569,77283,47365499,296,10.1977296053411,322252,222268.632522653,29829733124.0404,576.409395973155,309575,13306314.8023119
1182,BTC,2014-09-24,44560655,48033644,102075,189851,48033644,74974,47440473,405,12.1745957905599,322408,230272.592981111,29829733124.0404,556.374193548387,285509,13310214.8023119
1182,BTC,2014-09-25,44665905,48143011,109367,200082,48143011,78523,47518996,408,8.6482103650114,322580,259693.003241627,30419649105.428,503.099415204678,283576,13314514.8023119
1182,BTC,2014-09-26,44758777,48242917,99906,181149,48242917,72555,47591551,341,7.77546694816139,322714,234296.198814721,34661425923.9769,635.390977443609,310114,13317864.8023119
1182,BTC,2014-09-27,44845312,48329015,86098,170653,48329015,63138,47654689,280,8.2214959950784,322849,230660.525789392,34661425923.9769,645.406015037594,292425,13321214.8023119
1182,BTC,2014-09-28,44917753,48416420,87405,235333,48416420,62440,47717129,290,7.4400444417761,322978,223718.154612956,34661425923.9769,665.434108527132,328592,13324464.8023119
1182,BTC,2014-09-29,45020238,48521254,104834,194301,48521254,77924,47795053,380,9.03942238180766,323115,237838.943983791,34661425923.9769,625.926470588235,322685,13327889.8023119
1182,BTC,2014-09-30,45128362,48633874,112620,219763,48633874,78006,47873059,294,8.54896343145463,323268,267567.612604748,34661425923.9769,556.381578947368,297150,13331714.8023119
1182,BTC,2014-10-01,45226226,48752187,118313,212052,48752187,78779,47951838,318,8.89763165464642,323423,268070.582768597,34661425923.9769,555.337662337663,300234,13335589.8023119
1182,BTC,2014-10-02,45324128,48857400,105213,184248,48857400,72086,48023924,295,8.31416210670879,323562,240098.271073523,34661425923.9769,620.036496350364,298949,13339039.8023119
1182,BTC,2014-10-03,45388768,48940818,83418,176393,48940818,75094,48099018,470,9.69040449403268,323707,253138.180014425,34661425923.9769,588.096551724138,290937,13342689.8023119
1182,BTC,2014-10-04,45450092,49012949,72131,165394,49012949,66632,48165650,346,9.80868801208263,323861,272629.003049335,34661425923.9769,546.052287581699,276822,13346539.8023119
1182,BTC,2014-10-05,45522228,49103094,90145,249316,49103094,67330,48232980,470,13.785165617608,324030,296912.268803605,34661425923.9769,501.392857142857,268188,13350764.8023119
1182,BTC,2014-10-06,45613360,49202576,99482,189674,49202576,78049,48311029,474,14.4767070692992,324191,280192.336480334,34661425923.9769,531.3125,280036,13354789.8023119
1182,BTC,2014-10-07,45721334,49314248,111672,204117,49314248,79069,48390098,413,10.9151427697692,324325,232147.977737289,34661425923.9769,641.270676691729,337277,13358139.8023119
1182,BTC,2014-10-08,45827416,49426846,112598,192185,49426846,78818,48468916,391,11.4750621941862,324469,250663.689018906,34661425923.9769,593.902097902098,308250,13361739.8023119
1182,BTC,2014-10-09,45929467,49536084,109238,188892,49536084,82789,48551705,620,11.771322327125,324617,256555.075492255,34758212115.1294,581.884353741497,300559,13365439.8023119
1182,BTC,2014-10-10,46030240,49646216,110132,199898,49646216,81058,48632763,754,12.1533302093706,324772,269692.877772294,35002482026.1332,557.428571428571,285418,13369314.8023119
1182,BTC,2014-10-11,46114392,49733721,87505,164750,49733721,65020,48697783,315,8.99975909593448,324916,250265.840839267,35002482026.1332,600.6993006993,248888,13372914.8023119
1182,BTC,2014-10-12,46198657,49818834,85113,245314,49818834,63509,48761292,228,7.46196807248122,325064,259434.784231614,35002482026.1332,579.469387755102,286207,13376614.8023119
1182,BTC,2014-10-13,46301682,49931865,113031,208781,49931865,77942,48839234,308,9.98050495165315,325219,277566.154725327,35002482026.1332,541.616883116884,296388,13380489.8023119
1182,BTC,2014-10-14,46427907,50050446,118581,215812,50050446,81364,48920598,437,10.969235912216,325351,233546.653318947,35002482026.1332,643.702290076336,368183,13383789.8023119
1182,BTC,2014-10-15,46541257,50169296,118850,210636,50169296,76257,48996855,470,15.786838390991,325502,265336.784886636,35002482026.1332,566.58,297119,13387564.8023119
1182,BTC,2014-10-16,46644365,50279589,110293,185030,50279589,75737,49072592,443,13.939292010441,325650,259224.804288716,35002482026.1332,579.938775510204,284944,13391264.8023119
1182,BTC,2014-10-17,46746114,50387598,108009,184726,50387598,70839,49143431,486,12.9216146724095,325792,246989.894163861,35002482026.1332,608.666666666666,290464,13394814.8023119
1182,BTC,2014-10-18,46832384,50476405,88807,176017,50476405,66477,49209908,338,9.04918005722235,325956,287207.29066707,35002482026.1332,523.435582822086,225046,13398914.8023119
1182,BTC,2014-10-19,46904453,50561839,85434,231498,50561839,63255,49273163,244,7.17815379077164,326089,237879.623316686,35002482026.1332,631.977272727273,312005,13402239.8023119
1182,BTC,2014-10-20,47014413,50673000,111161,201580,50673000,82700,49355863,530,10.0399961053433,326226,238386.937936076,35002482026.1332,630.632352941177,338066,13405664.8023119
1182,BTC,2014-10-21,47135303,50793563,120563,210710,50793563,81651,49437514,306,7.12439593985671,326379,268963.221887294,35002482026.1332,558.940789473684,312191,13409489.8023119
1182,BTC,2014-10-22,47246554,50907069,113506,202536,50907069,79987,49517501,491,10.8347611373357,326538,276888.190963561,35002482026.1332,542.943037974683,289547,13413464.8023119
1182,BTC,2014-10-23,47365285,51023495,116426,198727,51023495,80638,49598139,424,13.4860145644888,326689,268336.13579747,35640558234.1889,570.46,308030,13417239.8023119
1182,BTC,2014-10-24,47473807,51133923,110428,188328,51133923,77906,49676045,314,9.12770634443457,326848,286673.898785353,35985640265.0762,539.139240506329,269695,13421214.8023119
1182,BTC,2014-10-25,47555507,51228013,94090,211154,51228013,72515,49748560,325,12.6148409231334,327003,278918.636939568,35985640265.0762,554.12987012987,265844,13425089.8023119
1182,BTC,2014-10-26,47643474,51318442,90429,213766,51318442,70762,49819322,374,12.3452456567919,327128,225037.414399879,35985640265.0762,686.806451612903,333230,13428214.8023119
1182,BTC,2014-10-27,47761702,51438588,120146,223008,51438588,83977,49903299,439,12.8046806584555,327287,285220.740897142,35985640265.0762,541.886075949367,315266,13432189.8023119
1182,BTC,2014-10-28,47872187,51554500,115912,204111,51554500,87980,49991279,316,9.59279496322369,327425,246422.30363896,35985640265.0762,627.204379562043,353804,13435639.8023119
1182,BTC,2014-10-29,47984562,51674465,119965,201072,51674465,93667,50084946,422,8.53701397494849,327580,280054.133449523,35985640265.0762,551.883116883117,319597,13439514.8023119
1182,BTC,2014-10-30,48101933,51796121,121656,205538,51796121,92622,50177568,318,7.7138248333884,327750,306111.146536779,35985640265.0762,504.905325443787,298692,13443764.8023119
1182,BTC,2014-10-31,48216526,51912141,116020,203254,51912141,85703,50263271,332,15.0825898762143,327938,339857.796006574,35985640265.0762,454.770053475936,254220,13448464.8023119
1182,BTC,2014-11-01,48306619,52003440,91299,173772,52003440,69591,50332862,309,9.99890836719978,328097,285514.198458219,35985640265.0762,541.329113924051,242735,13452439.8023119
1182,BTC,2014-11-02,48388733,52107175,103735,269173,52107175,77170,50410032,205,7.15301472583335,328252,277155.076350155,35985640265.0762,557.655844155844,315692,13456314.8023119
1182,BTC,2014-11-03,48509803,52226430,119255,211299,52226430,90351,50500383,304,11.927565783914,328421,301564.415581022,35985640265.0762,512.517857142857,303758,13460539.8023119
